id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1177951444890112003,Sat Sep 28 14:21:24 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @YongxiZhu: Amazing! #Apple #iphone11 https://t.co/iviyNGV0fz,Amazing,"Sentiment(polarity=0.6000000000000001, subjectivity=0.9)",0.6000000000000001,0.9,en,0,4861,soeffinup,False,"Apple, iphone11",YongxiZhu,Ekadapadithe akkada,
1177951198239842304,Sat Sep 28 14:20:25 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Spigen Rugged Armor Designed for Apple iPhone 11 Case (2019) - Matte Black
#electronics #technology #tech #iPhone11 
https://t.co/jrGhDnx7EM",Spigen Rugged Armor Designed Apple iPhone Case 2019 Matte Black,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.43333333333333335)",-0.16666666666666666,0.43333333333333335,en,0,0,hesheshopping,False,"electronics, technology, tech, iPhone11",,United States,
1177951113473150978,Sat Sep 28 14:20:05 +0000 2019,"<a href=""https://script.google.com/macros/s/AKfycbwWSRgdQ7ji6TH1njlimjZiM81M7MdHA34BliELlrANouhfIBXz/exec"" rel=""nofollow"">Content Retweet</a>","RT @ivannalyssa: Can you start a YouTube channel using the very phone in your pocket? 

-&gt; Video-&gt; https://t.co/KXDVCx37gV

#smallyoutuber…",Can start YouTube channel using phone pocket gt Video- gt …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,CreatorsRetweet,False,smallyoutuber,ivannalyssa,Worldwide,
1177951105025761284,Sat Sep 28 14:20:03 +0000 2019,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",The best iPhone 11 Pro screen protectors to stay scratch-free and unblemished https://t.co/m4ZeiIFH5u via… https://t.co/YgOyIBvEkg,The best iPhone Pro screen protectors stay scratch-free unblemished via…,"Sentiment(polarity=0.55, subjectivity=0.4)",0.55,0.4,en,0,0,whitestonedome,False,,,,
1177951008468721666,Sat Sep 28 14:19:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JessicaaAC: Finally at home and first pic with the extra wide camera! #pufc #iphone11 https://t.co/7kTYbPTlEN,Finally home first pic extra wide camera,"Sentiment(polarity=0.0375, subjectivity=0.45833333333333337)",0.0375,0.45833333333333337,en,0,1,ThePoshBrasil,False,"pufc, iphone11",JessicaaAC,,
1177950951472164864,Sat Sep 28 14:19:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TheBharatNagpal: I really miss 3D Touch on The new iPhones and iOS 13 ! It was one of the most useful features for me! #iOS13 #iPhone11…,I really miss D Touch The new iPhones iOS It one useful features …,"Sentiment(polarity=0.21212121212121213, subjectivity=0.21818181818181817)",0.21212121212121213,0.21818181818181817,en,0,10,ritesh_jajoriya,,"iOS13, iPhone11",TheBharatNagpal,"Jaipur, Rajasthan",
1177950946128736258,Sat Sep 28 14:19:25 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,440,akosbeke,,,vectornator,Budapest,
1177950942336937985,Sat Sep 28 14:19:24 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The MOST Photographed Lake in the World! 
⚡ https://t.co/KkvCMFrgI4
.
#GoBallistic #DesignedToSurviveLife #iPhone11… https://t.co/qifHS2aklN",The MOST Photographed Lake World …,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,ZAKtalksTECH,False,"GoBallistic, DesignedToSurviveLife, iPhone11",,"Calgary, Alberta",
1177950922523066369,Sat Sep 28 14:19:19 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,440,TnTnus,,,vectornator,,
1177950696068411392,Sat Sep 28 14:18:25 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@IshuRoshan @stufflistings I purchased all smartphones once every 6 months ..I checked their cons and pros then giv… https://t.co/wWwVYfsUo9,I purchased smartphones every months ..I checked cons pros giv…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,mehakkun,,,"IshuRoshan, stufflistings",Odessa,
1177950598303555589,Sat Sep 28 14:18:02 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @MichelCombes: New customers can lease a new #iPhone11 and receive a FREE #iPad on us when you #SwitchToSprint? That is too good of a de…,New customers lease new receive FREE us That good de…,"Sentiment(polarity=0.34318181818181814, subjectivity=0.5772727272727273)",0.34318181818181814,0.5772727272727273,en,0,1,CorryTwin,,"iPhone11, iPad, SwitchToSprint",MichelCombes,"Michigan, USA",
1177950528455806976,Sat Sep 28 14:17:45 +0000 2019,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",New customers can lease a new #iPhone11 and receive a FREE #iPad on us when you #SwitchToSprint? That is too good o… https://t.co/DTY8MlBs9f,New customers lease new receive FREE us That good o…,"Sentiment(polarity=0.34318181818181814, subjectivity=0.5772727272727273)",0.34318181818181814,0.5772727272727273,en,2,1,MichelCombes,False,"iPhone11, iPad, SwitchToSprint",,"Overland Park, KS",
1177950488286941185,Sat Sep 28 14:17:36 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,440,SnezhkoSLX,,,vectornator,,
1177950444062035968,Sat Sep 28 14:17:25 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iphone 11, 11pro and 11pro max live demo available at our shop visit today
#iphone #iphone11 #iphone11pro… https://t.co/n5FITVHf6V",iphone pro pro max live demo available shop visit today …,"Sentiment(polarity=0.2681818181818182, subjectivity=0.45)",0.2681818181818182,0.45,en,2,0,amrit_mobiles,False,"iphone, iphone11, iphone11pro",,"Surat, India",
1177950280031363073,Sat Sep 28 14:16:46 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Can you start a YouTube channel using the very phone in your pocket? 

-&gt; Video-&gt; https://t.co/KXDVCx37gV… https://t.co/5qTiLDER9b",Can start YouTube channel using phone pocket gt Video- gt,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,1,ivannalyssa,False,,,"Georgia, USA",
1177950115258126337,Sat Sep 28 14:16:07 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @StaunchInsafian: Before addressing the #UNGA, Nayib Bukele, president of poor country El Salvador, stopped to take a selfie with his br…",Before addressing Nayib Bukele president poor country El Salvador stopped take selfie br…,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,en,0,13,adeelilyas99,,UNGA,StaunchInsafian,"Islamabad, Pakistan",
1177949876182630403,Sat Sep 28 14:15:10 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KTVTAMIL: Look for the answer inside your question - Rumi

Look for the answer inside yourself - #KTVAdmin 

Watch #Vaanam today at 4 P…",Look answer inside question Rumi Look answer inside Watch today P…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,37,iam_vadi,,"KTVAdmin, Vaanam",KTVTAMIL,,
1177949714454499328,Sat Sep 28 14:14:31 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @YongxiZhu: Amazing! #Apple #iphone11 https://t.co/iviyNGV0fz,Amazing,"Sentiment(polarity=0.6000000000000001, subjectivity=0.9)",0.6000000000000001,0.9,en,0,4861,shiva_429,False,"Apple, iphone11",YongxiZhu,Hyderabad,
1177949483973300225,Sat Sep 28 14:13:36 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @YongxiZhu: Amazing! #Apple #iphone11 https://t.co/iviyNGV0fz,Amazing,"Sentiment(polarity=0.6000000000000001, subjectivity=0.9)",0.6000000000000001,0.9,en,0,4861,sayeekeyrun_,False,"Apple, iphone11",YongxiZhu,Tirupati / Hyderabad ,
1177949437068337152,Sat Sep 28 14:13:25 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The stupidest #techies around on the planet will be the ones buying #iphone11 series. Its nothing but brand addicti… https://t.co/ol7sYLnGP8,The stupidest around planet ones buying series Its nothing brand addicti…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,thefinalmiracle,,"techies, iphone11",,"Pune, India",
1177949109795221504,Sat Sep 28 14:12:07 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @indiaistore: Just the right amount of everything.
#iPhone11 available now at your nearest Apple authorized re-seller with a cashback of…",Just right amount everything available nearest Apple authorized re-seller cashback of…,"Sentiment(polarity=0.34285714285714286, subjectivity=0.46785714285714286)",0.34285714285714286,0.46785714285714286,en,0,38,karanjeetsinha,,iPhone11,indiaistore,"Patna City Outer, India",
1177949011191500800,Sat Sep 28 14:11:44 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","On a lighter note, #Modi will land today from the US with an #iPhone11 with him na? All latest #Selfies in it with… https://t.co/KXyrkwVujt",On lighter note land today US na All latest with…,"Sentiment(polarity=0.5, subjectivity=0.9)",0.5,0.9,en,0,0,agilewiz,,"Modi, iPhone11, Selfies",,Mumbai,
1177948961404882947,Sat Sep 28 14:11:32 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Help me win a MacBook Pro from @Vectornator! 
enter the giveaway for a chance to win one too from #Vectornator.… https://t.co/xzsvAvZVPA",Help win MacBook Pro enter giveaway chance win one .…,"Sentiment(polarity=0.8, subjectivity=0.4)",0.8,0.4,en,0,0,HongV97572813,False,Vectornator,vectornator,,
1177948889292447744,Sat Sep 28 14:11:15 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Barnacules: Apple got me 🍎

In more ways than one 😱 #Iphone11",Apple got In ways one,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,MrPeterDragon1,,Iphone11,Barnacules,,
1177948668676079616,Sat Sep 28 14:10:22 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RobertBeadles: iPhone 11 Promax Quick and dirty comparison, review and unboxing. Let me know how you like, love or hate your iPhone!
RE…",iPhone Promax Quick dirty comparison review unboxing Let know like love hate iPhone RE…,"Sentiment(polarity=-0.14166666666666666, subjectivity=0.7)",-0.14166666666666666,0.7,en,0,101,ArnoldjanssenB,False,,RobertBeadles,"Batangas City, Calabarzon",
1177948598064930818,Sat Sep 28 14:10:05 +0000 2019,"<a href=""http://www.gamer-geek-news.com"" rel=""nofollow"">GGN_RPiTwitterFeed</a>",RT @RonGiese: Urgent Upgrade required! I have an iphone 5 &amp; I’m scared it will explode! #RT #APPLE #giveaway #contest #sweeps #win #AI #app…,Urgent Upgrade required I iphone amp I ’ scared elode …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,GamerGeekNews,,"RT, APPLE, giveaway, contest, sweeps, win, AI",RonGiese,,
1177948571544559617,Sat Sep 28 14:09:59 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,440,HongV97572813,,,vectornator,,
1177948509829357568,Sat Sep 28 14:09:44 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Urgent Upgrade required! I have an iphone 5 &amp; I’m scared it will explode! #RT #APPLE #giveaway #contest #sweeps… https://t.co/ljF8thlPVd,Urgent Upgrade required I iphone amp I ’ scared elode …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,RonGiese,False,"RT, APPLE, giveaway, contest, sweeps",,Northern Alberta,
1177948437620281344,Sat Sep 28 14:09:27 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Urgent Upgrade required! I have an iphone 5 &amp; I’m scared it will explode! #RT #APPLE #giveaway #contest #sweeps… https://t.co/ZbFPuFLZC1,Urgent Upgrade required I iphone amp I ’ scared elode …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,101,RonGiese,False,"RT, APPLE, giveaway, contest, sweeps",,Northern Alberta,
1177948202911141889,Sat Sep 28 14:08:31 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @cocorocha: Don’t ask me how but I got my hands on the new iPhone 11 tonight! 🤫 Swipe through to see the difference between the 11 and t…,Don ’ ask I got hands new iPhone tonight 🤫 Swipe see difference t…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,1868,xris0984,,,cocorocha,,
1177947990431911936,Sat Sep 28 14:07:40 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Urgent Upgrade required! I have an iphone 5 &amp; I’m scared it will explode! #RT #APPLE #giveaway #contest #sweeps… https://t.co/2Q7t0gyscr,Urgent Upgrade required I iphone amp I ’ scared elode …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,RonGiese,False,"RT, APPLE, giveaway, contest, sweeps",,Northern Alberta,
1177947868784549891,Sat Sep 28 14:07:11 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @StaunchInsafian: Before addressing the #UNGA, Nayib Bukele, president of poor country El Salvador, stopped to take a selfie with his br…",Before addressing Nayib Bukele president poor country El Salvador stopped take selfie br…,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,en,0,13,thearmaghankhan,,UNGA,StaunchInsafian,"Melbourne, Victoria",
1177947692288204800,Sat Sep 28 14:06:29 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @TheBharatNagpal: I really miss 3D Touch on The new iPhones and iOS 13 ! It was one of the most useful features for me! #iOS13 #iPhone11…,I really miss D Touch The new iPhones iOS It one useful features …,"Sentiment(polarity=0.21212121212121213, subjectivity=0.21818181818181817)",0.21212121212121213,0.21818181818181817,en,0,10,sewahyia,,"iOS13, iPhone11",TheBharatNagpal,,
1177947663347699712,Sat Sep 28 14:06:22 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,440,eduardo_enderiz,,,vectornator,,
1177947407365103617,Sat Sep 28 14:05:21 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @vectornator: Giveaway Alert!
Vectornator is coming to MacOS Catalina and we are giving away a brand new MacBook Pro 15!
Enter the givea…",Giveaway Alert Vectornator coming MacOS Catalina giving away brand new MacBook Pro Enter givea…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,440,flashzeus1,,,vectornator,"hubbards, nova scotia",
1177947077164326920,Sat Sep 28 14:04:03 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#iPhone11 update: The #Iphone11ProMax was way too big, heavy and barely fit in my pocket. Downgraded to the… https://t.co/RGuw035Acg",update The way big heavy barely fit pocket Downgraded the…,"Sentiment(polarity=0.06666666666666667, subjectivity=0.3333333333333333)",0.06666666666666667,0.3333333333333333,en,0,0,joeggles,,"iPhone11, Iphone11ProMax",,,
1177947042829803520,Sat Sep 28 14:03:54 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @oneesportsgg: Apple’s latest iPhone 11 and Apple Arcade subscription service delivers its users an amazing mobile gaming experience. He…,Apple ’ latest iPhone Apple Arcade subscription service delivers users amazing mobile gaming eerience He…,"Sentiment(polarity=0.55, subjectivity=0.9)",0.55,0.9,en,0,42,mohamdalabdulh,,,oneesportsgg,الجموم,
